"",name,website_url,original_language,website_text_in_en,Industrie_Label
921,Bestcruiter,http://www.bestcruiter.com,de,bestcruit find evalu headhunt hr consult know best hr consult find consult suit pleas fill least field mark red search find consult second select desir profession field enter industri tell us desi...,1_recruit_hire_employe_career
922,klaeny,https://klaeny.de/,de,klaeni sustain household cleaner good environ current deliveri delay categori categori us us categori us item ad shop cart buy continu shop discov product categori sustain without microplast vegan...,22_skincar_retail_shop_soap
923,woowee,https://woowee.de/,en,make money onlin interact woowe de login e mail address usernam password regist sign new woowe startto make money task us internet pay task us internet simpl clear uncompl sign free earn money imm...,-1_industri_develop_employe_design
924,Kidling,https://kidling.de,de,complet kita softwar kita eltern app choos page complet digit solut kidl complet kita softwar kita app eltern app design digit daycar digit extens scalabl modul personnel administr time record dig...,11_tutor_classroom_learner_student
925,Halotek,https://halotek.de/,en,halotek biotechnologi gmbh select page uniqu natur sourc biomateri access biotechnolog sustain product tomorrow halotek simpli natur explor halophil biomateri improv product scienc news januari co...,0_medic_medicin_health_healthcar
926,i2x,http://www.i2x.ai/de,de,languag coach train real time x search revolution telephon convers ai salut pleas select mr ms dr prof first name last name e mail telephon compani name mobil websit telephon workstat pleas select...,4_train_perform_platz_play
927,Signal Cruncher,http://www.signal-cruncher.com,en,signal cruncher signal cruncher dear custom busi partner unfortun discontinu servic thank good cooper wish best,-1_industri_develop_employe_design
928,Nicebridge,http://www.com-con.net/,en,com con solut crm xrm softwar solut cologn,7_advertis_gmbh_brand_openem
929,Science Media Network,http://www.science-media.org,en,scienc media categori comput scienc econom engin human life scienc medicin natur scienc social scienc find import work field research member sciencemedia network upload work digit content share vi...,22_skincar_retail_shop_soap
930,Mileways,http://mileways.com/,en,mileway flight flight everyth need know flight friend flight fast conveni beauti flight inform fli comfort instead time like travel uncertainti anxieti think better identifi problem face mani air ...,-1_industri_develop_employe_design
931,MonitorFish,https://www.monitorfish.com,en,monitorfish digit aquacultur assist monitorfish digit aquacultur assist digit aquacultur assist empow smart decis secur futur fish farm use cloud base ai softwar empow best practic fish farm reduc...,16_planter_farm_plant_growment
932,Native Technology Education,https://www.getnate.io,en,becom leader build know make digit transform happen practic upskil program nate skill booster program includ date tech standard show implic differ technolog time market growth custom success digit...,11_tutor_classroom_learner_student
933,Spherebox,http://spherebox.com/,en,spherebox cloudless communic network secur messag file transfer api menu secur messag smart data communic easi integr applic secur digit communic spherebox technolog provid api end end encrypt com...,-1_industri_develop_employe_design
934,7 Plus Club,https://www.7plusclub.de/,de,plus club offmarket real estat platform arrow drop arrow drop arrow drop offmarket real estat platform find right investor residentialplotofficecommercehotelhealthcareindustrialmicrolivingspeci pr...,8_invest_etf_portfolio_investor
935,gestigon,https://www.gestigon.com/home/,en,human centric softwar natur user interfac gestigon home enabl touchless control safeti natur user interfac everi car everi home everi person devic vision world human centric interfac peopl interac...,-1_industri_develop_employe_design
936,SciEngines,http://www.sciengines.com/,en,sciengin high perform reconfigur comput rivyera copacobana hpc digit forens cryptanalysi fpga fpga cluster,-1_industri_develop_employe_design
937,Planstack,https://planstack.de/,de,digit construct manag softwar start free planstack daili work import function glanc categori deutsch construct manag softwar platform collabor connect everyon involv construct project daili work i...,-1_industri_develop_employe_design
938,Enmacc,https://www.enmacc.com,en,otc energi trade platform profession trader enmacc com profession otc energi trade platformmor liquid flow tradersasset tradersportfolio tradersincreas reach liquid trade success join network comp...,-1_industri_develop_employe_design
939,Simplifier,https://www.simplifier.io/en,en,simplifi enterpris app made simpl low code,-1_industri_develop_employe_design
940,eCommeleon,https://www.ecommeleon.com/,en,ecommeleon home ecommeleon product featur featur ecommeleon product featur featur ecommeleon product solut marketplac servic marketplac servic solut marketplac servic marketplac servic resourc res...,5_marketplac_retail_salesforc_market
941,AssetMetrix,https://www.asset-metrix.com,de,assetmetrix next generat asset servic oper effici transpar scalabl right partner privat capit challeng custom say us assetmetrix save us signific personnel cost account resourc quarter report asse...,8_invest_etf_portfolio_investor
942,EMDESK,http://emdesk.com/,en,emdesk project manag financ control softwar emdesk manag project effici place emdesk project financ manag softwar unifi plan control execut collabor help team partner stakehold work togeth optimum...,-1_industri_develop_employe_design
943,Learnfield,http://skoove.com,en,onlin piano lesson learn piano way chang languag share social chang languag share social piano lesson work unlock magic piano complet onlin piano learn method join million piano lover make daili p...,17_music_musicmonst_audio_piano
944,BlueID,https://www.blueid.net/,en,smart lock profession blueid smart lock profession equip offic build solut blueid smart lock profession build unlock advantag mobil access control smart mobileaccess offer employe smart sophist so...,26_mobil_sms_data_lp
945,Gentlemen Socks Club,https://gentlemen-socks-club.de/,de,gentlemen sock club gentlemen sock club needl coupl sew needl gentlemen sock club establish mission perfect socksget pair exclus limit high end qualiti sock everi month style question personalitya...,2_fashion_shop_custom_brand
946,knopflogik,https://knopflogik.de/,da,knopflogik partner,-1_industri_develop_employe_design
947,commercetools,http://www.commercetools.com,en,next generat digit commerc commercetool en en dev center career product commercetool portfolio limitless commerc possibl futur growth technolog true cloud benefit ultim custom experi mach architec...,5_marketplac_retail_salesforc_market
948,Codept,https://www.codept.de/,de,softwar e commerc logist fulfil codept de star logist integr connect e tailer logist provid via scalabl integr platform item found solut e commerc logisticsfind integr servic provid complet proces...,-1_industri_develop_employe_design
949,DealCircle,http://dealcircle.de/,de,home dealcircl menu get deal done dealcircl offer technolog base manda solut sale consult buyer hundr manda consult use tool buyer identif market approach investor thus access comprehens deal flow...,-1_industri_develop_employe_design
950,Cedalo,https://cedalo.com,en,cedalo data transmiss process visual tool empow everyon work data real time productspro edit eclips mosquittor pro version mqtt broker world guarante stabil connect sensor devic app flexibl use pr...,10_cloudplan_cloud_kubernet_servic
951,truemetrics,https://www.truemetrics.io/#how-to-use,en,truemetr locat motion analysi futur motion posit data better data make better servic start use truemetr algorithm today better data deliv better servic take lot expertis sensor algorithm data scie...,-1_industri_develop_employe_design
952,Dayblizz,http://dayblizz.app/,en,dayblizz creat memori togeth select page real connect real peopl authent content make new friend meet old friend enjoy good entertain tap away option way creat memori togeth discov creativ take qu...,-1_industri_develop_employe_design
953,Bullazo,https://www.bullazo.com/,de,men wallet money clip women leather wallet toggl navig galano collect everyth women fino color everyth men product determin ship tax total price includ tax item success ad cart total quantiti pers...,2_fashion_shop_custom_brand
954,VIREED,https://www.vireed.de/,de,vire medic virtual realiti educ train simul top pagemor use tab navig menu item vire medic virtual realiti simul train virtual train help save real livesvirtu realiti vr comput generat digit world...,14_vr_virtual_design_ai
955,PHP Schmiede,https://www.php-schmiede.com,de,php program shopwar expert menu year experi web develop php program individu solut softwar web develop expert work full speed php web develop shopwar specialti individu php program project look pr...,-1_industri_develop_employe_design
